FilterID,local_time,time_label,SAMPLING_cruise,depth,SAMPLING_platform,SC,ESP,SAMPLING_station_number,SAMPLING_station,SAMPLING_bottle,decimalLongitude,decimalLatitude,sample_type,Plates,Markers,Status,Dewar_name,Sampling_method,replicate,SAMPLING_rdepth,project_name,nitrate,fluor,density,pressure,minimumDepthInMeters,maximumDepthInMeters,start_GMT,end_GMT,temp,salinity,sigmat,spice,diss_oxygen,PAR (umol/s/m2),altitude,chlorophyll,bbp470 (count),bbp650 (count),SAMPLING_project,ESP_name,diel,month,day,hour,eventDate
CN19Fc38_12b_eDNA,10/8/19 4:09,10-08 night,CN19F,0,WESTERN FLYER,,,38,4S,12,-122.187,36.676,environmental,,,Filters (racks A-D),,CTD,b,2.145,CANON,3.224,0.1315,,2.161,,,,,14.0475,33.4775,,,,,,2.7893,,,,,night,10,8,4,10/8/19 11:09
CN19FESPMV1_SC37_eDNA,10/8/19 5:10,10-08 night,CN19F,267.4546,triton,37,MV1,,,,-122.1868,36.7131,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,263.8925,271.0167,10/8/19 12:10,10/8/19 12:52,8.2538,34.143,26.5669,0.1788,,-0.6821,617.0258,0.0253,79.3486,69.2968,CANON,,night,10,8,5,10/8/19 12:10
CN19Fc39_6a_eDNA,10/8/19 9:16,10-08 day,CN19F,150,WESTERN FLYER,,,39,2N,6,-122.187,36.7302,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,150.781,CANON,26.229,0.0336,,151.956,,,,,9.3314,34.013,,,,,,0.3404,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_3a_eDNA,10/8/19 9:16,10-08 day,CN19F,225,WESTERN FLYER,,,39,2N,3,-122.187,36.7302,environmental,"AD,AC,AE","12S,12S,18S",,,CTD,a,225.061,CANON,29.168,0.0336,,226.857,,,,,8.7363,34.1097,,,,,,0.3398,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_12c_eDNA,10/8/19 9:16,10-08 day,CN19F,0,WESTERN FLYER,,,39,2N,12,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,c,1.025,CANON,4.018,0.1315,,1.032,,,,,14.2478,33.5883,,,,,,2.7867,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_12a_eDNA,10/8/19 9:16,10-08 day,CN19F,0,WESTERN FLYER,,,39,2N,12,-122.187,36.7302,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,1.025,CANON,4.018,0.1315,,1.032,,,,,14.2478,33.5883,,,,,,2.7867,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_10c_eDNA,10/8/19 9:16,10-08 day,CN19F,50,WESTERN FLYER,,,39,2N,10,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,c,50.743,CANON,16.508,0.0383,,51.126,,,,,11.3539,33.5963,,,,,,0.4556,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_10b_eDNA,10/8/19 9:16,10-08 day,CN19F,50,WESTERN FLYER,,,39,2N,10,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,b,50.743,CANON,16.508,0.0383,,51.126,,,,,11.3539,33.5963,,,,,,0.4556,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_10a_eDNA,10/8/19 9:16,10-08 day,CN19F,50,WESTERN FLYER,,,39,2N,10,-122.187,36.7302,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,50.743,CANON,16.508,0.0383,,51.126,,,,,11.3539,33.5963,,,,,,0.4556,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_06c_eDNA,10/8/19 9:16,10-08 day,CN19F,150,WESTERN FLYER,,,39,2N,6,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,c,150.781,CANON,26.229,0.0336,,151.956,,,,,9.3314,34.013,,,,,,0.3404,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_06b_eDNA,10/8/19 9:16,10-08 day,CN19F,150,WESTERN FLYER,,,39,2N,6,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,b,150.781,CANON,26.229,0.0336,,151.956,,,,,9.3314,34.013,,,,,,0.3404,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_06a_eDNA,10/8/19 9:16,10-08 day,CN19F,150,WESTERN FLYER,,,39,2N,6,-122.187,36.7302,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,150.781,CANON,26.229,0.0336,,151.956,,,,,9.3314,34.013,,,,,,0.3404,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_03c_eDNA,10/8/19 9:16,10-08 day,CN19F,225,WESTERN FLYER,,,39,2N,3,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,c,225.061,CANON,29.168,0.0336,,226.857,,,,,8.7363,34.1097,,,,,,0.3398,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_03b_eDNA,10/8/19 9:16,10-08 day,CN19F,225,WESTERN FLYER,,,39,2N,3,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,b,225.061,CANON,29.168,0.0336,,226.857,,,,,8.7363,34.1097,,,,,,0.3398,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_03a_eDNA,10/8/19 9:16,10-08 day,CN19F,225,WESTERN FLYER,,,39,2N,3,-122.187,36.7302,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,225.061,CANON,29.168,0.0336,,226.857,,,,,8.7363,34.1097,,,,,,0.3398,,,,,day,10,8,9,10/8/19 16:16
CN19Fc39_12b_eDNA,10/8/19 9:16,10-08 day,CN19F,0,WESTERN FLYER,,,39,2N,12,-122.187,36.7302,environmental,,,Filters (racks A-D),,CTD,b,1.025,CANON,4.018,0.1315,,1.032,,,,,14.2478,33.5883,,,,,,2.7867,,,,,day,10,8,9,10/8/19 16:16
CN19FESPMV1_SC36_eDNA,10/8/19 10:19,10-08 day,CN19F,27.528,triton,36,MV1,,,,-122.1872,36.7121,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,23.9813,31.0747,10/8/19 17:19,10/8/19 18:07,13.3248,33.5886,25.2353,0.6506,,1.4825,862.3425,0.7484,97.0238,117.6238,CANON,,day,10,8,10,10/8/19 17:19
CN19Fc40_03b_eDNA,10/8/19 10:30,10-08 day,CN19F,225,WESTERN FLYER,,,40,2E,3,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,225.114,CANON,28.699,0.0339,,226.91,,,,,8.7238,34.1012,,,,,,0.346,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_10b_eDNA,10/8/19 10:30,10-08 day,CN19F,50,WESTERN FLYER,,,40,2E,10,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,51.188,CANON,13.239,0.0375,,51.575,,,,,11.1348,33.6452,,,,,,0.4376,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_12a_eDNA,10/8/19 10:30,10-08 day,CN19F,0,WESTERN FLYER,,,40,2E,12,-122.1645,36.7125,environmental,"AD,AC,AE","12S,12S,18S","Filters (racks A-D),Plate Extracts (F6)",,CTD,a,1.28,CANON,5.325,0.0956,,1.289,,,,,13.4834,33.6034,,,,,,1.8903,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_10c_eDNA,10/8/19 10:30,10-08 day,CN19F,50,WESTERN FLYER,,,40,2E,10,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,51.188,CANON,13.239,0.0375,,51.575,,,,,11.1348,33.6452,,,,,,0.4376,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_10a_eDNA,10/8/19 10:30,10-08 day,CN19F,50,WESTERN FLYER,,,40,2E,10,-122.1645,36.7125,environmental,"AD,AC,AE","12S,12S,18S","Plate Extracts (F6),Filters (racks A-D)",,CTD,a,51.188,CANON,13.239,0.0375,,51.575,,,,,11.1348,33.6452,,,,,,0.4376,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_06c_eDNA,10/8/19 10:30,10-08 day,CN19F,150,WESTERN FLYER,,,40,2E,6,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,150.152,CANON,27.288,0.0334,,151.322,,,,,9.2101,34.0486,,,,,,0.3348,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_06b_eDNA,10/8/19 10:30,10-08 day,CN19F,150,WESTERN FLYER,,,40,2E,6,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,150.152,CANON,27.288,0.0334,,151.322,,,,,9.2101,34.0486,,,,,,0.3348,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_06a_eDNA,10/8/19 10:30,10-08 day,CN19F,150,WESTERN FLYER,,,40,2E,6,-122.1645,36.7125,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,150.152,CANON,27.288,0.0334,,151.322,,,,,9.2101,34.0486,,,,,,0.3348,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_03c_eDNA,10/8/19 10:30,10-08 day,CN19F,225,WESTERN FLYER,,,40,2E,3,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,225.114,CANON,28.699,0.0339,,226.91,,,,,8.7238,34.1012,,,,,,0.346,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_03a_eDNA,10/8/19 10:30,10-08 day,CN19F,225,WESTERN FLYER,,,40,2E,3,-122.1645,36.7125,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,225.114,CANON,28.699,0.0339,,226.91,,,,,8.7238,34.1012,,,,,,0.346,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_12b_eDNA,10/8/19 10:30,10-08 day,CN19F,0,WESTERN FLYER,,,40,2E,12,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,1.28,CANON,5.325,0.0956,,1.289,,,,,13.4834,33.6034,,,,,,1.8903,,,,,day,10,8,10,10/8/19 17:30
CN19Fc40_12c_eDNA,10/8/19 10:30,10-08 day,CN19F,0,WESTERN FLYER,,,40,2E,12,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,1.28,CANON,5.325,0.0956,,1.289,,,,,13.4834,33.6034,,,,,,1.8903,,,,,day,10,8,10,10/8/19 17:30
CN19FESPMV1_SC34_eDNA,10/8/19 12:12,10-08 day,CN19F,27.5413,triton,34,MV1,,,,-122.1878,36.7133,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,23.9302,31.1525,10/8/19 19:12,10/8/19 19:59,13.2339,33.5897,25.2543,0.633,,2.2615,857.859,0.6775,96.339,115.0199,CANON,,day,10,8,12,10/8/19 19:12
CN19Fc41_03_eDNA,10/8/19 12:32,10-08 day,CN19F,500,WESTERN FLYER,,,41,MARS,3,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,500.777,CANON,37.731,0.0378,,505.111,,,,,6.3247,34.2592,,,,,,0.4451,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_04_eDNA,10/8/19 12:32,10-08 day,CN19F,400,WESTERN FLYER,,,41,MARS,4,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,400.207,CANON,32.862,0.0366,,403.571,,,,,7.0398,34.1735,,,,,,0.4158,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_05_eDNA,10/8/19 12:32,10-08 day,CN19F,250,WESTERN FLYER,,,41,MARS,5,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,249.827,CANON,29.614,0.0343,,251.835,,,,,8.6194,34.1191,,,,,,0.3578,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_06_eDNA,10/8/19 12:32,10-08 day,CN19F,225,WESTERN FLYER,,,41,MARS,6,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,225.769,CANON,27.844,0.0346,,227.57,,,,,8.8678,34.0967,,,,,,0.3647,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_07_eDNA,10/8/19 12:32,10-08 day,CN19F,200,WESTERN FLYER,,,41,MARS,7,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,202.086,CANON,24.191,0.0363,,203.687,,,,,8.9421,34.0891,,,,,,0.407,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_08_eDNA,10/8/19 12:32,10-08 day,CN19F,150,WESTERN FLYER,,,41,MARS,8,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,149.623,CANON,30.148,0.0338,,150.789,,,,,9.1637,34.0112,,,,,,0.3435,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_01_eDNA,10/8/19 12:32,10-08 day,CN19F,700,WESTERN FLYER,,,41,MARS,1,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,700.101,CANON,40.865,0.0366,,706.501,,,,,4.9186,34.3622,,,,,,0.4158,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_09_eDNA,10/8/19 12:32,10-08 day,CN19F,100,WESTERN FLYER,,,41,MARS,9,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,100.929,CANON,23.77,0.0349,,101.703,,,,,9.8188,33.9061,,,,,,0.3734,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_11_eDNA,10/8/19 12:32,10-08 day,CN19F,25,WESTERN FLYER,,,41,MARS,11,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,25.276,CANON,7.706,0.0723,,25.465,,,,,13.3978,33.5985,,,,,,1.3066,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_02_eDNA,10/8/19 12:32,10-08 day,CN19F,600,WESTERN FLYER,,,41,MARS,2,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,600.65,CANON,39.416,0.0367,,605.995,,,,,5.49,34.2792,,,,,,0.4189,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_10_eDNA,10/8/19 12:32,10-08 day,CN19F,50,WESTERN FLYER,,,41,MARS,10,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,50.168,CANON,13.564,0.0357,,50.547,,,,,10.8726,33.6736,,,,,,0.3927,,,,,day,10,8,12,10/8/19 19:32
CN19Fc41_12_eDNA,10/8/19 12:32,10-08 day,CN19F,0,WESTERN FLYER,,,41,MARS,12,-122.1978,36.7123,environmental,,,Filters (racks A-D),,CTD,,1.594,CANON,2.073,0.1836,,1.605,,,,,13.879,33.5961,,,,,,4.0893,,,,,day,10,8,12,10/8/19 19:32
CN19FESPMV1_SC33_eDNA,10/8/19 13:23,10-08 day,CN19F,52.5941,triton,33,MV1,,,,-122.1885,36.7143,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,48.9958,56.1924,10/8/19 20:23,10/8/19 21:04,11.0594,33.6352,25.7032,0.2468,,-0.365,829.231,0.0485,83.096,78.7999,CANON,,day,10,8,13,10/8/19 20:23
CN19FESPKOA_SC05_eDNA,10/8/19 13:48,10-08 day,CN19F,52.6708,makai,5,KOA,,,,-122.208,36.7135,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,49.0415,56.3001,10/8/19 20:48,10/8/19 21:27,11.0565,33.6407,25.708,0.2507,5189.3998,0.4889,896.3205,0.1505,78.362,66.2698,CANON,,day,10,8,13,10/8/19 20:48
CN19Fc42_06b_eDNA,10/8/19 14:17,10-08 day,CN19F,150,WESTERN FLYER,,,42,2W,6,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,b,150.169,CANON,26.819,0.0344,,151.34,,,,,9.0938,34.0109,,,,,,0.3609,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_06c_eDNA,10/8/19 14:17,10-08 day,CN19F,150,WESTERN FLYER,,,42,2W,6,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,c,150.169,CANON,26.819,0.0344,,151.34,,,,,9.0938,34.0109,,,,,,0.3609,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_10b_eDNA,10/8/19 14:17,10-08 day,CN19F,50,WESTERN FLYER,,,42,2W,10,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,b,50.399,CANON,17.574,0.0366,,50.779,,,,,11.1326,33.6499,,,,,,0.4158,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_10c_eDNA,10/8/19 14:17,10-08 day,CN19F,50,WESTERN FLYER,,,42,2W,10,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,c,50.399,CANON,17.574,0.0366,,50.779,,,,,11.1326,33.6499,,,,,,0.4158,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_12a_eDNA,10/8/19 14:17,10-08 day,CN19F,0,WESTERN FLYER,,,42,2W,12,-122.2095,36.7122,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,2.154,CANON,4.283,0.165,,2.17,,,,,14.4383,33.5619,,,,,,3.6253,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_12b_eDNA,10/8/19 14:17,10-08 day,CN19F,0,WESTERN FLYER,,,42,2W,12,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,b,2.154,CANON,4.283,0.165,,2.17,,,,,14.4383,33.5619,,,,,,3.6253,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_06a_eDNA,10/8/19 14:17,10-08 day,CN19F,150,WESTERN FLYER,,,42,2W,6,-122.2095,36.7122,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,150.169,CANON,26.819,0.0344,,151.34,,,,,9.0938,34.0109,,,,,,0.3609,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_12c_eDNA,10/8/19 14:17,10-08 day,CN19F,0,WESTERN FLYER,,,42,2W,12,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,c,2.154,CANON,4.283,0.165,,2.17,,,,,14.4383,33.5619,,,,,,3.6253,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_03c_eDNA,10/8/19 14:17,10-08 day,CN19F,225,WESTERN FLYER,,,42,2W,3,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,c,225.659,CANON,26.35,0.0339,,227.46,,,,,8.7528,34.1264,,,,,,0.3479,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_10a_eDNA,10/8/19 14:17,10-08 day,CN19F,50,WESTERN FLYER,,,42,2W,10,-122.2095,36.7122,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,50.399,CANON,17.574,0.0366,,50.779,,,,,11.1326,33.6499,,,,,,0.4158,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_03a_eDNA,10/8/19 14:17,10-08 day,CN19F,225,WESTERN FLYER,,,42,2W,3,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,a,225.659,CANON,26.35,0.0339,,227.46,,,,,8.7528,34.1264,,,,,,0.3479,,,,,day,10,8,14,10/8/19 21:17
CN19Fc42_03b_eDNA,10/8/19 14:17,10-08 day,CN19F,225,WESTERN FLYER,,,42,2W,3,-122.2095,36.7122,environmental,,,Filters (racks A-D),,CTD,b,225.659,CANON,26.35,0.0339,,227.46,,,,,8.7528,34.1264,,,,,,0.3479,,,,,day,10,8,14,10/8/19 21:17
CN19FESPMV1_SC32_eDNA,10/8/19 14:30,10-08 day,CN19F,102.4282,triton,32,MV1,,,,-122.1876,36.7163,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,98.8856,105.9707,10/8/19 21:30,10/8/19 22:13,9.8082,33.8935,26.1221,0.2312,,-0.571,768.0149,0.019,84.3084,83.6579,CANON,,day,10,8,14,10/8/19 21:30
CN19FESPKOA_SC04_eDNA,10/8/19 14:55,10-08 day,CN19F,152.6886,makai,4,KOA,,,,-122.2111,36.7154,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,149.0326,156.3446,10/8/19 21:55,10/8/19 22:33,9.144,34.0326,26.3403,0.2312,3121.5109,-0.0317,800.6688,0.1142,76.7198,63.8537,CANON,,day,10,8,14,10/8/19 21:55
CN19FESPMV1_SC31_eDNA,10/8/19 15:39,10-08 day,CN19F,152.4601,triton,31,MV1,,,,-122.1847,36.7166,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,148.8271,156.0931,10/8/19 22:39,10/8/19 23:22,9.1426,34.0412,26.3472,0.2377,,-0.6283,707.6353,0.0187,81.7471,75.9474,CANON,,day,10,8,15,10/8/19 22:39
CN19FESPKOA_SC03_eDNA,10/8/19 16:00,10-08 day,CN19F,227.6223,makai,3,KOA,,,,-122.2142,36.7171,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,223.9765,231.268,10/8/19 23:00,10/8/19 23:40,8.5254,34.1298,26.5146,0.21,2372.5379,-0.0312,735.3984,0.1206,74.7813,61.2316,CANON,,day,10,8,16,10/8/19 23:00
CN19Fc43_12c_eDNA,10/8/19 16:02,10-08 day,CN19F,0,WESTERN FLYER,,,43,2S,12,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,c,1.791,CANON,1.217,0.0939,,1.805,,,,,14.5741,33.4736,,,,,,1.8486,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_12b_eDNA,10/8/19 16:02,10-08 day,CN19F,0,WESTERN FLYER,,,43,2S,12,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,b,1.791,CANON,1.217,0.0939,,1.805,,,,,14.5741,33.4736,,,,,,1.8486,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_12a_eDNA,10/8/19 16:02,10-08 day,CN19F,0,WESTERN FLYER,,,43,2S,12,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,a,1.791,CANON,1.217,0.0939,,1.805,,,,,14.5741,33.4736,,,,,,1.8486,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_10c_eDNA,10/8/19 16:02,10-08 day,CN19F,50,WESTERN FLYER,,,43,2S,10,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,c,50.508,CANON,18.126,0.0354,,50.889,,,,,10.8579,33.6712,,,,,,0.3852,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_10b_eDNA,10/8/19 16:02,10-08 day,CN19F,50,WESTERN FLYER,,,43,2S,10,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,b,50.508,CANON,18.126,0.0354,,50.889,,,,,10.8579,33.6712,,,,,,0.3852,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_10a_eDNA,10/8/19 16:02,10-08 day,CN19F,50,WESTERN FLYER,,,43,2S,10,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,a,50.508,CANON,18.126,0.0354,,50.889,,,,,10.8579,33.6712,,,,,,0.3852,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_06c_eDNA,10/8/19 16:02,10-08 day,CN19F,145,WESTERN FLYER,,,43,2S,6,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,c,147.399,CANON,26.949,0.0333,,148.546,,,,,9.2285,34.0363,,,,,,0.3323,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_06b_eDNA,10/8/19 16:02,10-08 day,CN19F,145,WESTERN FLYER,,,43,2S,6,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,b,147.399,CANON,26.949,0.0333,,148.546,,,,,9.2285,34.0363,,,,,,0.3323,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_06a_eDNA,10/8/19 16:02,10-08 day,CN19F,145,WESTERN FLYER,,,43,2S,6,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,a,147.399,CANON,26.949,0.0333,,148.546,,,,,9.2285,34.0363,,,,,,0.3323,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_03b_eDNA,10/8/19 16:02,10-08 day,CN19F,225,WESTERN FLYER,,,43,2S,3,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,b,225.133,CANON,28.769,0.0339,,226.929,,,,,8.646,34.1221,,,,,,0.3466,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_03a_eDNA,10/8/19 16:02,10-08 day,CN19F,225,WESTERN FLYER,,,43,2S,3,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,a,225.133,CANON,28.769,0.0339,,226.929,,,,,8.646,34.1221,,,,,,0.3466,,,,,day,10,8,16,10/8/19 23:02
CN19Fc43_03c_eDNA,10/8/19 16:02,10-08 day,CN19F,225,WESTERN FLYER,,,43,2S,3,-122.187,36.694,environmental,,,Filters (racks A-D),,CTD,c,225.133,CANON,28.769,0.0339,,226.929,,,,,8.646,34.1221,,,,,,0.3466,,,,,day,10,8,16,10/8/19 23:02
CN19FESPMV1_SC30_eDNA,10/8/19 16:48,10-08 day,CN19F,202.4941,triton,30,MV1,,,,-122.1804,36.7158,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,198.9126,206.0755,10/8/19 23:48,10/9/19 0:31,8.756,34.0983,26.4538,0.2211,,-0.6159,652.7013,0.0217,79.6659,70.5317,CANON,,day,10,8,16,10/8/19 23:48
CN19FESPMV1_SC29_eDNA,10/8/19 17:55,10-08 day,CN19F,227.5379,triton,29,MV1,,,,-122.181,36.7136,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,223.8861,231.1897,10/9/19 0:55,10/9/19 1:37,8.6318,34.1151,26.4867,0.215,,-0.6055,653.2671,0.023,79.564,70.5037,CANON,,day,10,8,17,10/9/19 0:55
CN19FESPMV1_SC28_eDNA,10/8/19 19:01,10-08 transition,CN19F,252.4779,triton,28,MV1,,,,-122.1849,36.7122,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,248.9336,256.0221,10/9/19 2:01,10/9/19 2:30,8.4527,34.1364,26.5313,0.204,,-0.5741,632.265,0.0234,78.7534,67.3205,CANON,,transition,10,8,19,10/9/19 2:01
CN19Fc44_12c_eDNA,10/8/19 20:03,10-08 transition,CN19F,0,WESTERN FLYER,,,44,2E,12,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,c,1.692,CANON,0.715,0.0932,,1.704,,,,,14.6199,33.477,,,,,,1.8299,,,,,transition,10,8,20,10/9/19 3:03
CN19Fc44_10a_eDNA,10/8/19 20:03,10-08 transition,CN19F,45,WESTERN FLYER,,,44,2E,10,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,a,45.349,CANON,12.51,0.0457,,45.691,,,,,12.3102,33.5784,,,,,,0.6413,,,,,transition,10,8,20,10/9/19 3:03
CN19Fc44_12b_eDNA,10/8/19 20:03,10-08 transition,CN19F,0,WESTERN FLYER,,,44,2E,12,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,b,1.692,CANON,0.715,0.0932,,1.704,,,,,14.6199,33.477,,,,,,1.8299,,,,,transition,10,8,20,10/9/19 3:03
CN19Fc44_10c_eDNA,10/8/19 20:03,10-08 transition,CN19F,45,WESTERN FLYER,,,44,2E,10,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,c,45.349,CANON,12.51,0.0457,,45.691,,,,,12.3102,33.5784,,,,,,0.6413,,,,,transition,10,8,20,10/9/19 3:03
CN19Fc44_10b_eDNA,10/8/19 20:03,10-08 transition,CN19F,45,WESTERN FLYER,,,44,2E,10,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,b,45.349,CANON,12.51,0.0457,,45.691,,,,,12.3102,33.5784,,,,,,0.6413,,,,,transition,10,8,20,10/9/19 3:03
CN19Fc44_04c_eDNA,10/8/19 20:03,10-08 transition,CN19F,220,WESTERN FLYER,,,44,2E,4,-122.1645,36.712,environmental,,,Filters (racks A-D),,CTD,c,220.089,CANON,28.754,0.0346,,221.842,,,,,8.7223,34.1119,,,,,,0.3659,,,,,transition,10,8,20,10/9/19 3:03
